sample_id	MEND	Gene	Expression	Type	Threshold	effective_length
TH03_0011_S01	22661832.165	RCVRN	1.11769504267	Up	0.636153876781	1123.15
TH03_0139_S01	22934900.38	LINC00115	2.516015147	Up	2.48429751396	1181.78
TH03_0117_S01	22653240.125	AC018647.3	1.55581615506	Up	0.950036764145	1077.29
TH03_0157_S01	22520975.535	RP13-395E19.3	1.22650852981	Up	0.504391551018	918.2
TH03_0011_S01	22661832.165	RP11-37N22.1	2.17312743348	Up	0.210507676005	1046.92
TH03_0005_S01	21582544.22	CCR8	2.19219416528	Up	1.37116467953	1013.94
TH03_0157_S01	22520975.535	LINC01119	1.52606881167	Up	1.4551115036	960.87
TH03_0139_S01	22934900.38	FCAR	1.33342373373	Up	1.14966714382	924.8
TH03_0139_S01	22934900.38	AC109826.1	2.16992500144	Up	1.67865490913	1016.16
TH03_0025_S02	22768959.2	LINC01197	2.92029330021	Up	2.05037856102	1181.84
TH03_0157_S01	22520975.535	LINC01096	1.63691458036	Up	0.6579002738	1084.2
TH03_0025_S02	22768959.2	RP11-635O16.2	1.51096191928	Up	0	972.78
TH03_0011_S01	22661832.165	AC002310.12	2.92029330021	Up	2.8837082386	1138.8
TH03_0139_S01	22934900.38	ST13P6	1.79908730607	Up	1.4767922163	966.78
TH03_0025_S02	22768959.2	NPIPA2	2.22650852981	Up	1.63555157185	914.63
TH03_0149_S01	23543302.71	RP1-59D14.1	2.21412480535	Up	1.22654056549	935.13
TH03_0025_S02	22768959.2	ECEL1P2	2.3476656563	Up	0.210507676005	932.73
TH03_0117_S01	22653240.125	FGL1	2.12101540096	Up	1.16181409359	1147.58
TH03_0149_S01	23543302.71	TTC24	1.76977173925	Up	0.991648495197	1145.34
TH03_0290_S01	22341257.67	GABRB1	2.18903382439	Up	0.409074544907	905.33
TH03_0149_S01	23543302.71	CRHBP	2.66220549965	Up	2.16282367706	961.24
TH03_0004_S04	21513050.52	CEACAM3	2.54596836911	Up	0.889115095139	1178.55
TH03_0117_S01	22653240.125	CENPVP1	1.22650852981	Up	0.441114872694	1164.96
TH03_0011_S01	22661832.165	AC006547.14	2.6322682155	Up	1.44358205795	1093.69
TH03_0025_S02	22768959.2	GRAPL	2.124328135	Up	2.06900548935	947.41
TH03_0004_S04	21513050.52	GABRB1	1.35614381023	Up	0.409074544907	1195.58
TH03_0290_S01	22341257.67	RIT2	1.68706068834	Up	0.106960088015	921.57
TH03_0013_S01	20883770.87	EMC2	2.70265754339	Down	3.34767150879	1064.71
TH03_0157_S01	22520975.535	CER1	1.69153416492	Up	0.071774750948	1036.2
TH03_0149_S01	23543302.71	KRT17P6	2.04963076772	Up	0.141808778048	931.26
TH03_0011_S01	22661832.165	CTSH	2.94110631095	Down	3.33492183685	990.46
TH03_0157_S01	22520975.535	LINC00908	1.82781902462	Up	1.42840445042	1152.34
TH03_0011_S01	22661832.165	GPR174	2.76765479824	Up	1.82959532738	1109.92
TH03_0139_S01	22934900.38	PNMA6B	1.76977173925	Up	0.6579002738	1064.78
TH03_0011_S01	22661832.165	CLEC4M	1.8196681835	Up	0.210507676005	931.32
TH03_0011_S01	22661832.165	RP11-729L2.2	1.54101915313	Up	1.06163859367	1079.92
TH03_0157_S01	22520975.535	RBMXP4	1.0071955014	Up	0.682779431343	955.2
TH03_0290_S01	22341257.67	LINC01579	2.77610398807	Up	1.51045393944	1161.57
TH03_0011_S01	22661832.165	PTCRA	2.99276843077	Up	1.19363474846	933.26
TH03_0025_S02	22768959.2	TUBA4B	2.01077983875	Up	0.535611569881	1190.48
TH03_0149_S01	23543302.71	RP11-566K19.6	2.55090066465	Up	2.53588867188	975.66
TH03_0004_S04	21513050.52	TUBA4B	1.81147103053	Up	0.535611569881	1198.25
TH03_0025_S02	22768959.2	FGL1	1.31614574229	Up	1.16181409359	1086.61
TH03_0290_S01	22341257.67	HHATL	1.91456452349	Up	1.63849329948	1114.53
TH03_0290_S01	22341257.67	RP11-108M9.3	1.13750352375	Up	0.937425613403	1138.05
TH03_0139_S01	22934900.38	ODF3L1	2.55826763406	Up	1.77582740784	1060.78
TH03_0139_S01	22934900.38	PRDM6	2.63923216325	Up	1.87401592731	1157.22
TH03_0025_S02	22768959.2	RP11-18H21.1	1.344828497	Up	0.970738589764	1167.86
TH03_0004_S04	21513050.52	KRTAP5-2	1.07038932789	Up	0.717490196228	993.62
TH03_0149_S01	23543302.71	CEACAM3	2.66220549965	Up	0.889115095139	931.45
TH03_0290_S01	22341257.67	MLANA	2.88557436437	Up	0.720043897629	972.36
TH03_0011_S01	22661832.165	RP11-35G9.5	2.59693514239	Up	2.11379885674	1144.37
TH03_0011_S01	22661832.165	RP11-127I20.8	1.54101915313	Up	0.661870241165	942.92
TH03_0139_S01	22934900.38	RP11-18B16.2	2.52356195606	Up	0.376716196537	1087.78
TH03_0025_S02	22768959.2	AC008268.1	2.57288966842	Up	0.106960088015	984.42
TH03_0005_S01	21582544.22	TEX101	1.35049724708	Up	0.141808778048	940.35
TH03_0149_S01	23543302.71	CLEC1B	2.76341157447	Up	0.376716196537	919.85
TH03_0290_S01	22341257.67	TTC24	1.05658352837	Up	0.991648495197	1081.91
TH03_0011_S01	22661832.165	RP11-482G13.1	1.32768736418	Up	0.597287535667	994.92
TH03_0011_S01	22661832.165	ALAS2	1.09761079663	Up	0.605942666531	1014.31
TH03_0025_S02	22768959.2	RP11-20D14.6	2.42760617278	Up	1.21407687664	1095.94
TH03_0290_S01	22341257.67	JAKMIP2-AS1	1.16349873228	Up	0.176311850548	1094.33
TH03_0117_S01	22653240.125	RP11-153M7.1	1.32192809489	Up	0.277918636799	943.96
TH03_0004_S04	21513050.52	MGC27382	1.01435529298	Up	0.071774750948	1265.12
TH03_0157_S01	22520975.535	RP11-366M4.11	1.82374936031	Up	1.66316223145	1237.2
TH03_0157_S01	22520975.535	LA16c-380A1.2	1.14404636962	Up	0.910024344921	1239.2
TH03_0117_S01	22653240.125	ZFHX4-AS1	1.62293035092	Up	1.29032027721	1307.31
TH03_0005_S01	21582544.22	OXGR1	1.40599235968	Up	1.29752779007	1477.75
TH03_0013_S01	20883770.87	SOWAHD	2.99819550315	Up	2.25935316086	1351.59
TH03_0025_S02	22768959.2	RP11-522B15.3	1.35614381023	Up	0.997552573681	1288.68
TH03_0143_S01	22539888.15	PYURF	1.48542682717	Down	3.521017313	1234.52
TH03_0157_S01	22520975.535	MYOZ1	2.85996954822	Up	2.84378957748	1362.2
TH03_0139_S01	22934900.38	SGCG	1.43295940728	Up	0.93113553524	1488.78
TH03_0117_S01	22653240.125	GBX2	1.72683121703	Up	0.896965801716	1332.11
TH03_0139_S01	22934900.38	RGS13	2.6599245584	Up	1.14966714382	1371.89
TH03_0025_S02	22768959.2	WDR49	1.60880924268	Up	1.19209671021	1290.74
TH03_0011_S01	22661832.165	RP11-1348G14.8	2.748461233	Up	1.5741083622	1390.92
TH03_0157_S01	22520975.535	CES1P1	1.87970576628	Up	0.472911119461	1309.62
TH03_0117_S01	22653240.125	VSTM2B	2.30742852519	Up	0.106960088015	1349.96
TH03_0025_S02	22768959.2	RP11-462G12.1	1.72246602447	Up	0.902530193329	1259.42
TH03_0004_S04	21513050.52	GTF2IRD2	1.02147972741	Down	1.82618999481	1260.06
TH03_0117_S01	22653240.125	LINC01197	2.76341157447	Up	2.05037856102	1265.53
TH03_0149_S01	23543302.71	PYURF	2.70929063572	Down	3.521017313	1231.13
TH03_0139_S01	22934900.38	DEC1	1.42760617278	Up	0.666276276112	1313.67
TH03_0117_S01	22653240.125	WDR49	1.40599235968	Up	1.19209671021	1344.07
TH03_0143_S01	22539888.15	NSFP1	1.3840498068	Up	1.21384310722	1344.52
TH03_0157_S01	22520975.535	SPIN2A	1.81147103053	Up	1.23619270325	1464.03
TH03_0011_S01	22661832.165	AC002310.11	2.3476656563	Up	2.29615950584	1366.92
TH03_0149_S01	23543302.71	SLC37A3	1.07038932789	Down	2.3320441246	1457.37
TH03_0149_S01	23543302.71	CRLF2	1.89917563048	Up	0.544844806194	1466.05
TH03_0004_S04	21513050.52	CACNG6	1.42760617278	Up	0.627689063549	1436.87
TH03_0157_S01	22520975.535	RP5-1024N4.4	1.04963076772	Up	0.861450731754	1495.2
TH03_0011_S01	22661832.165	GS1-393G12.13	1.464668267	Up	0.895803451538	1447.92
TH03_0117_S01	22653240.125	EIF2S3L	2.00360223668	Up	1.4947271347	1463.96
TH03_0011_S01	22661832.165	RP11-375N15.2	1.81147103053	Up	1.32348883152	1228.92
TH03_0290_S01	22341257.67	IGFBP1	1.60407132367	Up	0.952453970909	1482.57
TH03_0143_S01	22539888.15	NT5C3A	2.15704371015	Down	2.50634741783	1269.45
TH03_0290_S01	22341257.67	GSX1	2.45943161864	Up	0	1492.57
TH03_0013_S01	20883770.87	ZFYVE21	2.58496250072	Down	3.06182432175	1221.6
TH03_0011_S01	22661832.165	AC092159.2	1.18269229752	Up	0.301015585661	1464.47
TH03_0117_S01	22653240.125	KCNE5	1.10433665981	Up	0.929519236088	1334.96
TH03_0004_S04	21513050.52	SLC2A3P1	1.60407132367	Up	0.627689063549	1326.62
TH03_0013_S01	20883770.87	GOLT1B	2.21723071622	Down	2.44641184807	1353.73
TH03_0117_S01	22653240.125	BPIFB4	1.60880924268	Up	0.244370207191	1240.39
TH03_0005_S01	21582544.22	MYO1A	1.51096191928	Up	1.08753859997	1281.22
TH03_0143_S01	22539888.15	BMPER	2.40599235968	Up	2.10947012901	1379.58
TH03_0149_S01	23543302.71	SH3YL1	1.58496250072	Down	1.7530964613	1410.83
TH03_0025_S02	22768959.2	LRRC52	1.13093086983	Up	0.141808778048	1234.42
TH03_0011_S01	22661832.165	RP11-637A17.2	1.16349873228	Up	1.12511765957	1486.58
TH03_0139_S01	22934900.38	LINC00922	2.09761079663	Up	0.535611569881	1316.45
TH03_0139_S01	22934900.38	CERS4	1.13093086983	Down	1.20312130451	1345.32
TH03_0011_S01	22661832.165	GSG1	2.17312743348	Up	0.289402633905	1220.24
TH03_0143_S01	22539888.15	C19orf52	2.47767732757	Down	2.55118060112	1265.93
TH03_0025_S02	22768959.2	SGCG	1.31614574229	Up	0.93113553524	1489.42
TH03_0013_S01	20883770.87	FGF16	2.40599235968	Up	0.176311850548	1449.59
TH03_0011_S01	22661832.165	CHRNA10	1.76128527336	Up	1.47318387032	1404.58
TH03_0149_S01	23543302.71	CTD-2240E14.4	1.11769504267	Up	0.975268185139	1216.13
TH03_0005_S01	21582544.22	SOWAHD	2.67581593117	Up	2.25935316086	1376.38
TH03_0005_S01	21582544.22	KLRC4-KLRK1	2.99638874645	Up	1.70343542099	1311.65
TH03_0290_S01	22341257.67	AQP4-AS1	1.78659636189	Up	0.946536004543	1498.7
TH03_0149_S01	23543302.71	LINC01311	2.03913839391	Up	1.93513393402	1315.13
TH03_0011_S01	22661832.165	ZNF852	2.88947354253	Up	2.59108948708	1313.84
TH03_0157_S01	22520975.535	PRC1-AS1	1.20789285164	Up	0.976850748062	1245.4
TH03_0117_S01	22653240.125	GCKR	1.42760617278	Up	1.07687234879	1469.23
TH03_0290_S01	22341257.67	RP11-375N15.2	1.41683974191	Up	1.32348883152	1206.57
TH03_0149_S01	23543302.71	FCER2	1.47508488295	Up	1.40152907372	1354.19
TH03_0011_S01	22661832.165	GPR18	2.56559717585	Up	2.01241278648	1373.07
TH03_0143_S01	22539888.15	SGCG	2.40599235968	Up	0.93113553524	1497.52
TH03_0011_S01	22661832.165	PTX4	2.23572705984	Up	0.210507676005	1367.92
TH03_0013_S01	20883770.87	BTLA	2.68706068834	Up	1.99294269085	1351.63
TH03_0011_S01	22661832.165	DEF8	2.68481873755	Down	2.93988585472	1321.6
TH03_0025_S02	22768959.2	CACNG6	1.20163386117	Up	0.627689063549	1479.63
TH03_0005_S01	21582544.22	SNAP91	2.70708299177	Up	1.87106835842	1475.45
TH03_0149_S01	23543302.71	RP11-87C12.2	1.20163386117	Up	1.07571256161	1231.13
TH03_0025_S02	22768959.2	ANKRD66	1.25701061821	Up	0.106610842049	1418.47
TH03_0290_S01	22341257.67	SLC2A3P1	1.90689059561	Up	0.627689063549	1280.57
TH03_0011_S01	22661832.165	RP11-32B5.1	2.56559717585	Up	1.06163859367	1400.92
TH03_0149_S01	23543302.71	MEF2B	2.63923216325	Up	2.44320249557	1478.12
TH03_0013_S01	20883770.87	KLF1	1.23878685959	Up	0.471435546875	1391.59
TH03_0157_S01	22520975.535	OSTN	1.64154602909	Up	0.106960088015	1451.44
TH03_0011_S01	22661832.165	PADI4	2.30742852519	Up	0.605942666531	1268.47
TH03_0013_S01	20883770.87	WDR49	2.53853816363	Up	1.19209671021	1264.92
TH03_0025_S02	22768959.2	HPD	2.14730669878	Up	1.52125620842	1297.8
TH03_0157_S01	22520975.535	RP11-483I13.5	1.46988597627	Up	1.41161453724	1387.2
TH03_0004_S04	21513050.52	UNC93A	2.33913738492	Up	1.08263778687	1222.27
TH03_0157_S01	22520975.535	RP5-1139B12.3	1.23878685959	Up	0.976850748062	1304.2
TH03_0004_S04	21513050.52	ACTA1	1.20789285164	Up	1.18453323841	1366.62
TH03_0025_S02	22768959.2	DCDC2B	1.35049724708	Up	0.502624690533	1254.96
TH03_0005_S01	21582544.22	MTCP1	1.02147972741	Down	1.71538484097	1280.38
TH03_0290_S01	22341257.67	PURG	1.38956681176	Up	0.875647366047	1385.81
TH03_0139_S01	22934900.38	RP11-366L20.2	2.05658352837	Up	1.53781688213	1244.6
TH03_0011_S01	22661832.165	CTSL	1.41683974191	Down	3.58629560471	1209.87
TH03_0004_S04	21513050.52	DAW1	1.36176835942	Up	0.535611569881	1496.49
TH03_0149_S01	23543302.71	C22orf15	1.92979099772	Up	0.812925159931	1366.77
TH03_0025_S02	22768959.2	CFAP52	1.71369581484	Up	1.18915569782	1319.64
TH03_0011_S01	22661832.165	CHRFAM7A	2.3812833725	Up	2.14220118523	1357.33
TH03_0004_S04	21513050.52	HGFAC	2.37016428054	Up	1.51903557777	1378.71
TH03_0157_S01	22520975.535	LINC01126	1.20789285164	Up	1.13910770416	1467.2
TH03_0004_S04	21513050.52	PROZ	1.95977015521	Up	0.461326688528	1227.87
TH03_0013_S01	20883770.87	C1GALT1C1	2.07382023329	Down	2.28255271912	1412.59
TH03_0290_S01	22341257.67	RP11-311C24.1	1.54101915313	Down	1.75083518028	1417.57
TH03_0149_S01	23543302.71	MFSD11	2.28688114779	Down	2.37119913101	1339.15
TH03_0013_S01	20883770.87	RP11-495K9.6	1.20163386117	Up	0.071774750948	1360.59
TH03_0117_S01	22653240.125	SLC13A5	2.21723071622	Up	1.09285521507	1767.35
TH03_0149_S01	23543302.71	CPNE9	1.16992500144	Up	0.840748906136	1789.56
TH03_0117_S01	22653240.125	TMPRSS5	2.62993940944	Up	1.21249723434	1762.67
TH03_0004_S04	21513050.52	CPA6	1.32192809489	Up	1.2723954916	1710.7
TH03_0290_S01	22341257.67	SLC7A10	2.68929916054	Up	0.952453970909	1754.65
TH03_0157_S01	22520975.535	ANKRD20A11P	1.22032995488	Up	0.566591203213	1716.58
TH03_0139_S01	22934900.38	VIT	1.79077203786	Up	1.29371392727	1681.63
TH03_0004_S04	21513050.52	TRIM50	2.58976348698	Up	0.419368445873	1748.22
TH03_0025_S02	22768959.2	KCNK17	1.71369581484	Up	1.57348930836	1523.42
TH03_0025_S02	22768959.2	RHOXF1-AS1	1.70043971814	Up	1.33273983002	1600.21
TH03_0025_S02	22768959.2	C1orf87	1.748461233	Up	0.244370207191	1708.25
TH03_0117_S01	22653240.125	RBFOX1	2.09761079663	Up	0.833834350109	1789.64
TH03_0143_S01	22539888.15	GYPE	1.07038932789	Up	0.956333220005	1534
TH03_0011_S01	22661832.165	AGPAT4-IT1	1.41142624573	Up	0.861450731754	1729.92
TH03_0011_S01	22661832.165	RP11-214O1.2	1.49569516262	Up	1.26760745049	1503.92
TH03_0139_S01	22934900.38	RP11-166A12.1	1.31034012061	Up	0.0362440273166	1515.78
TH03_0117_S01	22653240.125	NKAPL	1.51096191928	Up	1.16883826256	1500.96
TH03_0157_S01	22520975.535	LINC00921	1.6322682155	Up	1.55568265915	1580.11
TH03_0004_S04	21513050.52	ALDH8A1	1.93357263826	Up	1.83445715904	1799.54
TH03_0004_S04	21513050.52	ZFP57	1.32192809489	Up	1.29371392727	1579.64
TH03_0011_S01	22661832.165	NR0B1	2.60880924268	Up	0.504391551018	1586.04
TH03_0149_S01	23543302.71	ARRDC5	2.41142624573	Up	0.623633146286	1508.13
TH03_0025_S02	22768959.2	RP1-78O14.1	1.90689059561	Up	0.910024344921	1685.42
TH03_0149_S01	23543302.71	SLC2A8	1.52606881167	Down	1.9528118372	1627.55
TH03_0004_S04	21513050.52	CCDC60	1.11769504267	Up	0.535611569881	1615.6
TH03_0157_S01	22520975.535	HOXC5	1.70043971814	Up	1.41422963142	1626.2
TH03_0290_S01	22341257.67	FP325317.1	1.516015147	Up	0.176311850548	1510.57
TH03_0143_S01	22539888.15	CACNG6	2.61353165292	Up	0.627689063549	1669.76
TH03_0013_S01	20883770.87	HYAL2	2.51096191928	Down	3.12964582443	1796.81
TH03_0013_S01	20883770.87	RP11-830F9.6	1.21412480535	Up	0.682779431343	1611.59
TH03_0157_S01	22520975.535	CCDC7	1.49569516262	Up	1.49093317986	1524.2199999999998
TH03_0005_S01	21582544.22	LRRC37A12P	1.35049724708	Up	0	1625.38
TH03_0117_S01	22653240.125	SFRP5	2.02502879449	Up	1.31851041317	1697.96
TH03_0149_S01	23543302.71	LINC00482	2.10433665981	Up	1.80772948265	1599.56
TH03_0011_S01	22661832.165	RP11-20I23.5	1.25096157353	Up	0.909201741219	1597.92
TH03_0004_S04	21513050.52	TTLL10	1.03562390973	Up	0.910024344921	1646.2
TH03_0157_S01	22520975.535	AP4B1-AS1	1.99276843077	Up	1.1930822134	1555.2
TH03_0139_S01	22934900.38	PALM2	1.748461233	Up	1.06598436832	1627.67
TH03_0290_S01	22341257.67	TRH	1.47508488295	Up	0.627689063549	1630.99
TH03_0011_S01	22661832.165	CTB-31O20.4	2.41953889151	Up	2.07224011421	1710.08
TH03_0013_S01	20883770.87	CBX1	2.464668267	Down	2.82925915718	1671.81
TH03_0004_S04	21513050.52	CYP2C9	1.124328135	Up	0.627689063549	1524.88
TH03_0143_S01	22539888.15	PRKCZ	1.14404636962	Down	1.4076769352	1620.95
TH03_0149_S01	23543302.71	CHRM3-AS2	2.87970576628	Up	1.15440094471	1719.93
TH03_0143_S01	22539888.15	RP11-576I22.2	1.25096157353	Up	1.02119207382	1558
TH03_0004_S04	21513050.52	TNIP3	2.84999925947	Up	1.56697869301	1582.43
TH03_0143_S01	22539888.15	RP1-78O14.1	1.18269229752	Up	0.910024344921	1693.52
TH03_0117_S01	22653240.125	ANKRD55	2.63459326845	Up	0.711962640285	1662.54
TH03_0117_S01	22653240.125	RP11-989E6.13	1.10433665981	Up	0.889115095139	1626.96
TH03_0004_S04	21513050.52	TMPRSS5	1.82374936031	Up	1.21249723434	1561.85
TH03_0004_S04	21513050.52	MROH2B	1.48026512205	Up	0.0362440273166	1551.11
TH03_0290_S01	22341257.67	LINC01127	1.77399632511	Up	1.24725544453	1751.45
TH03_0149_S01	23543302.71	RP11-252E2.1	1.76553474636	Up	0	1536.13
TH03_0139_S01	22934900.38	HFE2	1.20789285164	Up	0.176311850548	1518.25
TH03_0143_S01	22539888.15	KLHL33	1.6322682155	Up	0.277918636799	1736.52
TH03_0004_S04	21513050.52	AKR1D1	2.29865831556	Up	0.106960088015	1509.41
TH03_0149_S01	23543302.71	ISCA1	2.7591558338	Down	2.86258983612	1689.76
TH03_0025_S02	22768959.2	AP001626.1	1.57531233069	Up	1.29032027721	1640.42
TH03_0011_S01	22661832.165	ASB10	1.04963076772	Up	0	1601.92
TH03_0011_S01	22661832.165	RP4-561L24.3	1.16992500144	Up	1.05663478374	1617.92
TH03_0004_S04	21513050.52	CEACAM20	1.87184364851	Up	0.071774750948	1662.33
TH03_0117_S01	22653240.125	FFAR3	1.06350294231	Up	0.653314113617	1657.96
TH03_0025_S02	22768959.2	FGF10	1.40599235968	Up	1.36513733864	1766.78
TH03_0149_S01	23543302.71	SCOC	1.54101915313	Down	3.05739355087	1740.57
TH03_0143_S01	22539888.15	VBP1	2.75060650484	Down	3.16739606857	1559.52
TH03_0025_S02	22768959.2	TRG-AS1	2.81147103053	Up	2.48004293442	1509.98
TH03_0139_S01	22934900.38	SLC41A3	2.50080205306	Down	3.11610770226	1752.42
TH03_0139_S01	22934900.38	ALAS2	2.18903382439	Up	0.605942666531	1658.61
TH03_0013_S01	20883770.87	ADGRF3	1.13750352375	Up	0.779784798622	1776.69
TH03_0149_S01	23543302.71	YRDC	1.89530262133	Down	1.99061453342	1696.13
TH03_0011_S01	22661832.165	GTF2IP7	1.60880924268	Up	0.666276276112	1654.2
TH03_0290_S01	22341257.67	WIF1	2.44625622989	Up	1.58088183403	1637.15
TH03_0011_S01	22661832.165	TXK	2.50842865253	Up	1.85841619968	1687.65
TH03_0013_S01	20883770.87	LINC00996	1.2750070475	Up	1.11318171024	1751.93
TH03_0004_S04	21513050.52	AMDHD1	2.25701061821	Up	2.13376355171	1664.46
TH03_0013_S01	20883770.87	RP4-756G23.5	1.75274859141	Up	1.46978080273	1630.62
TH03_0013_S01	20883770.87	CTA-212A2.1	1.41683974191	Up	1.14434182644	1720.59
TH03_0004_S04	21513050.52	AMY1A	1.07724299893	Up	0.071774750948	1665.62
TH03_0011_S01	22661832.165	RP11-50C13.2	1.01435529298	Up	0	1608.92
TH03_0004_S04	21513050.52	SOAT2	2.19219416528	Up	0.387328118086	1602.12
TH03_0143_S01	22539888.15	TRIM63	2.78450398293	Up	0.868871748447	1643.52
TH03_0004_S04	21513050.52	F11	2.11769504267	Up	0.344080448151	1551.21
TH03_0290_S01	22341257.67	P2RY12	2.70043971814	Up	2.26055669785	1548.07
TH03_0011_S01	22661832.165	TEX22	1.61353165292	Up	1.23672676086	1728.8
TH03_0013_S01	20883770.87	TWF1	2.77188557852	Down	3.1543533802	1799.66
TH03_0117_S01	22653240.125	RP11-629G13.1	1.53106949273	Up	0.535611569881	1795.96
TH03_0139_S01	22934900.38	HIST2H3A	2.39780296186	Up	2.18015551567	1520.78
TH03_0005_S01	21582544.22	NOL4	2.09761079663	Up	1.36513733864	1794.04
TH03_0025_S02	22768959.2	LDLRAD1	1.91456452349	Up	1.16195762157	1770.2
TH03_0013_S01	20883770.87	TAPT1-AS1	2.94860084749	Up	2.59254050255	1790.07
TH03_0157_S01	22520975.535	ZNF876P	2.22958792274	Up	1.80172348022	1659.69
TH03_0149_S01	23543302.71	FGF17	1.58014548442	Up	1.20544505119	1746.27
TH03_0157_S01	22520975.535	TEPP	1.23878685959	Up	1.09264409542	1632.69
TH03_0004_S04	21513050.52	C6orf118	1.124328135	Up	0.687809228897	1563.83
TH03_0025_S02	22768959.2	ALDOB	1.75702324651	Up	1.30096137524	1604.26
TH03_0290_S01	22341257.67	RP11-629G13.1	1.5993177937	Up	0.535611569881	1677.87
TH03_0290_S01	22341257.67	LRFN5	2.28983446518	Up	1.46990299225	1529.12
TH03_0025_S02	22768959.2	RP11-539L10.2	1.48542682717	Up	1.05279684067	1686.42
TH03_0011_S01	22661832.165	SNX32	2.86987140618	Up	2.61011171341	1629.12
TH03_0013_S01	20883770.87	NIT2	2.86393845042	Down	3.23747444153	1599.15
TH03_0157_S01	22520975.535	KCNJ4	1.81557542886	Up	0.717490196228	1886.2
TH03_0013_S01	20883770.87	LRRFIP1P1	2.58976348698	Up	2.552921772	2045.59
TH03_0143_S01	22539888.15	SIAH1	2.43562859405	Down	2.50431132317	2092.43
TH03_0004_S04	21513050.52	F13B	1.75702324651	Up	0	1905.01
TH03_0157_S01	22520975.535	AC007038.7	1.21412480535	Up	1.04507219791	2020.2
TH03_0117_S01	22653240.125	HRC	2.87970576628	Up	2.35198497772	2038.04
TH03_0139_S01	22934900.38	CTGLF11P	2.11436702495	Up	1.09778153896	1922.78
TH03_0143_S01	22539888.15	DMRT3	1.31034012061	Up	1.08263778687	2056.52
TH03_0143_S01	22539888.15	ERMN	1.74416109557	Up	1.54874837399	1963.95
TH03_0117_S01	22653240.125	USHBP1	2.89530262133	Up	2.8669757843	2070.68
TH03_0004_S04	21513050.52	RSPO2	1.26903314646	Up	0.974200367928	1881.56
TH03_0157_S01	22520975.535	PRORSD1P	2.8135246893	Up	2.45603775978	1975.2
TH03_0157_S01	22520975.535	AC096574.5	1.124328135	Up	0.482645124197	1878.2
TH03_0011_S01	22661832.165	C17orf67	2.90689059561	Up	2.11962747574	1827.93
TH03_0013_S01	20883770.87	BAIAP2	1.80735492206	Down	1.88493704796	1909.17
TH03_0157_S01	22520975.535	RP11-552F3.12	1.60880924268	Up	1.58759391308	1942.35
TH03_0157_S01	22520975.535	C1orf204	2.79908730607	Up	2.46367287636	2097.73
TH03_0011_S01	22661832.165	RP11-876N24.4	2.88557436437	Up	1.75328922272	1998.92
TH03_0139_S01	22934900.38	INHBE	1.71369581484	Up	0.923047721386	2031.29
TH03_0157_S01	22520975.535	RP11-1391J7.1	1.70043971814	Up	1.35867619514	1882.2
TH03_0157_S01	22520975.535	GPR62	2.49057013045	Up	0.599572658539	2012.2
TH03_0139_S01	22934900.38	LCTL	2.80735492206	Up	0.678824603558	1898.83
TH03_0013_S01	20883770.87	NCKIPSD	1.88752527074	Down	2.09212613106	1870.18
TH03_0157_S01	22520975.535	C1orf94	2.28688114779	Up	0.071774750948	1974.1
TH03_0004_S04	21513050.52	CRIPT	1.48542682717	Down	2.07640480995	1828.62
TH03_0139_S01	22934900.38	LBP	2.41142624573	Up	1.34339094162	1825.78
TH03_0011_S01	22661832.165	CHRNE	2.15055967658	Up	1.92806458473	1995.23
TH03_0143_S01	22539888.15	SFTPB	1.07038932789	Up	0.840627610683	1899.64
TH03_0011_S01	22661832.165	C6orf25	2.47508488295	Up	1.24316442013	1831.05
TH03_0013_S01	20883770.87	LINC00880	1.07038932789	Up	0.419368445873	1817.59
TH03_0025_S02	22768959.2	CLEC4D	1.13750352375	Up	0.614835441113	1801.42
TH03_0025_S02	22768959.2	SEC14L3	1.20789285164	Up	0.071774750948	1959.24
TH03_0157_S01	22520975.535	FNBP1P1	1.93734439215	Up	1.61381244659	1815.2
TH03_0157_S01	22520975.535	SDHAP2	1.124328135	Up	0.535311996937	1822.2
TH03_0149_S01	23543302.71	HIBADH	2.22650852981	Down	2.67165541649	1831.57
TH03_0005_S01	21582544.22	TRGV5	1.94860084749	Up	1.50621879101	1972.37
TH03_0011_S01	22661832.165	NTN3	1.43829285158	Up	0.575541138649	1837.92
TH03_0025_S02	22768959.2	LINC00607	1.58976348698	Up	0.861450731754	2044.42
TH03_0011_S01	22661832.165	RP4-635A23.6	1.09085343045	Up	0.949019551277	1840.92
TH03_0139_S01	22934900.38	RP5-1052I5.2	1.13093086983	Up	0.504391551018	1877.78
TH03_0013_S01	20883770.87	DOLK	1.32768736418	Down	1.91969037056	1889.59
TH03_0117_S01	22653240.125	MEPE	1.13750352375	Up	0.141458824277	1861.25
TH03_0005_S01	21582544.22	ROR1-AS1	1.10433665981	Up	0.277918636799	1895.35
TH03_0117_S01	22653240.125	RP11-363E6.4	1.2750070475	Up	0.711962640285	2033.96
TH03_0290_S01	22341257.67	RP5-1052I5.2	1.44360665148	Up	0.504391551018	1842.57
TH03_0157_S01	22520975.535	CHRNE	1.98913900737	Up	1.92806458473	1908.73
TH03_0139_S01	22934900.38	HSP90AA2P	1.09085343045	Up	0.80716586113	2060.78
TH03_0290_S01	22341257.67	LRRTM1	2.12763327973	Up	1.58088183403	2030.83
TH03_0139_S01	22934900.38	SDHAP2	1.23266075679	Up	0.535311996937	1865.78
